Letter,Letter_URL,Num,Title,Image_URL,by_VG
let333,https://vangoghletters.org/vg/letters/let333/letter.html,2422,Vincent van Gogh - Prayer before the meal (F 1002 / JH 281),https://vangoghletters.org/vg/illustrations/2422.jpg,True
let333,https://vangoghletters.org/vg/letters/let333/letter.html,2092,Charles Stanley Reinhart - The Tile Club abroad,https://vangoghletters.org/vg/illustrations/2092.jpg,False
let333,https://vangoghletters.org/vg/letters/let333/letter.html,2021,Edwin Austin Abbey - Winter,https://vangoghletters.org/vg/illustrations/2021.jpg,False
let333,https://vangoghletters.org/vg/letters/let333/letter.html,928,Ferdinand Heilbuth - Fine weather,https://vangoghletters.org/vg/illustrations/928.jpg,False
let333,https://vangoghletters.org/vg/letters/let333/letter.html,927,Ferdinand Heilbuth - By the water’s edge (c. 1870),https://vangoghletters.org/vg/illustrations/927.jpg,False
let333,https://vangoghletters.org/vg/letters/let333/letter.html,473,Edwin Austin Abbey - Christmas in old Virginia,https://vangoghletters.org/vg/illustrations/473.jpg,False
let469,https://vangoghletters.org/vg/letters/let469/letter.html,2490,Vincent van Gogh - Water mill at Gennep (F 125 / JH 525),https://vangoghletters.org/vg/illustrations/2490.jpg,True
let496,https://vangoghletters.org/vg/letters/let496/letter.html,2510,Vincent van Gogh - The potato eaters (F 82 / JH 764),https://vangoghletters.org/vg/illustrations/2510.jpg,True
let496,https://vangoghletters.org/vg/letters/let496/letter.html,2138,Léon Augustin Lhermitte - Ploughing,https://vangoghletters.org/vg/illustrations/2138.jpg,False
let496,https://vangoghletters.org/vg/letters/let496/letter.html,2137,Léon Augustin Lhermitte - Swallows or Gardening,https://vangoghletters.org/vg/illustrations/2137.jpg,False
let125,https://vangoghletters.org/vg/letters/let125/letter.html,1843, - The Admiraal Van Wassenaer,https://vangoghletters.org/vg/illustrations/1843.jpg,False
let643,https://vangoghletters.org/vg/letters/let643/letter.html,2656,Vincent van Gogh - Zouave (F 1482 / JH 1487),https://vangoghletters.org/vg/illustrations/2656.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,2667,Vincent van Gogh - Newly mown lawn with a weeping tree (F 1450 / JH 1509),https://vangoghletters.org/vg/illustrations/2667.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3043,Vincent van Gogh - Fishing boats at sea (F 1430 / JH 1505),https://vangoghletters.org/vg/illustrations/3043.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3044,Vincent van Gogh - Row of cottages in Saintes-Maries (F 1435 / JH 1506),https://vangoghletters.org/vg/illustrations/3044.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3045,Vincent van Gogh - Sower with setting sun (F 1442 / JH 1508),https://vangoghletters.org/vg/illustrations/3045.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3046,Vincent van Gogh - Canal with bridge and washerwomen (F 1444 / JH 1507),https://vangoghletters.org/vg/illustrations/3046.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3047,Vincent van Gogh - The harvest (F 1485 / JH 1540),https://vangoghletters.org/vg/illustrations/3047.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3048,Vincent van Gogh - Wheatfield (F 1481 / JH 1515),https://vangoghletters.org/vg/illustrations/3048.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3049,Vincent van Gogh - Wheatfield with sheaves (F 1488 / JH 1517),https://vangoghletters.org/vg/illustrations/3049.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3050,Vincent van Gogh - The Trinquetaille bridge (F 1507 / JH 1469),https://vangoghletters.org/vg/illustrations/3050.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3051,Vincent van Gogh - Rocks with a tree (F 1554 / JH 1518),https://vangoghletters.org/vg/illustrations/3051.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3052,Vincent van Gogh - Wheat stacks (F 1426 / JH 1514),https://vangoghletters.org/vg/illustrations/3052.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3053,Vincent van Gogh - Arles seen from the wheatfields (F 1491 / JH 1516),https://vangoghletters.org/vg/illustrations/3053.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3054,Vincent van Gogh - The Langlois bridge with a lady with a parasol (F 1471 / JH 1420),https://vangoghletters.org/vg/illustrations/3054.jpg,True
let643,https://vangoghletters.org/vg/letters/let643/letter.html,3055,Vincent van Gogh - Wheatfield with setting sun (F 1514 / JH 1546),https://vangoghletters.org/vg/illustrations/3055.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2685,Vincent van Gogh - Garden with flowers (F 1456 / JH 1537),https://vangoghletters.org/vg/illustrations/2685.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2687,Vincent van Gogh - Garden of a bathhouse (F 1457 / JH 1539),https://vangoghletters.org/vg/illustrations/2687.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2669,Vincent van Gogh - Garden with flowers (F 1455 / JH 1512),https://vangoghletters.org/vg/illustrations/2669.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2668,Vincent van Gogh - Garden with flowers (F 430 / JH 1510),https://vangoghletters.org/vg/illustrations/2668.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2670,Vincent van Gogh - Garden with flowers (F 429 / JH 1513),https://vangoghletters.org/vg/illustrations/2670.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,306,Adolphe Joseph Thomas Monticelli - Vase of flowers,https://vangoghletters.org/vg/illustrations/306.jpg,False
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2691,Vincent van Gogh - Arles seen from the wheatfields (F 1492 / JH 1544),https://vangoghletters.org/vg/illustrations/2691.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2692,Vincent van Gogh - Newly mown lawn with weeping tree (F 1451 / JH 1545),https://vangoghletters.org/vg/illustrations/2692.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2690,Vincent van Gogh - Sower with setting sun (F 1441 / JH 1543),https://vangoghletters.org/vg/illustrations/2690.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2688,Vincent van Gogh - Fishing boats at sea (F 1430b / JH 1541),https://vangoghletters.org/vg/illustrations/2688.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2689,Vincent van Gogh - Fishing boats at sea (F 1431 / JH 1542),https://vangoghletters.org/vg/illustrations/2689.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2650,Vincent van Gogh - Arles seen from the wheatfields (F 545 / JH 1477),https://vangoghletters.org/vg/illustrations/2650.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,0,Vincent van Gogh - Newly mown lawn with a weeping tree (F 428 / JH 1499),https://vangoghletters.org/vg/illustrations/0.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2646,Vincent van Gogh - Sower with setting sun (F 422 / JH 1470),https://vangoghletters.org/vg/illustrations/2646.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2633,Vincent van Gogh - Fishing boats at sea (F 417 / JH 1453),https://vangoghletters.org/vg/illustrations/2633.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2632,Vincent van Gogh - Fishing boats at sea (F 415 / JH 1452),https://vangoghletters.org/vg/illustrations/2632.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2657,Vincent van Gogh - Seated Zouave (F 424 / JH 1488),https://vangoghletters.org/vg/illustrations/2657.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2655,Vincent van Gogh - Zouave (F 423 / JH 1486),https://vangoghletters.org/vg/illustrations/2655.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2671,Vincent van Gogh - Mousmé (F 431 / JH 1519),https://vangoghletters.org/vg/illustrations/2671.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2672,Vincent van Gogh - Joseph Roulin (F 432 / JH 1522),https://vangoghletters.org/vg/illustrations/2672.jpg,True
let657,https://vangoghletters.org/vg/letters/let657/letter.html,2673,Vincent van Gogh - Joseph Roulin (F 433 / JH 1524),https://vangoghletters.org/vg/illustrations/2673.jpg,True
let131,https://vangoghletters.org/vg/letters/let131/letter.html,375,"Rembrandt van Rijn - The flight into Egypt, at night",https://vangoghletters.org/vg/illustrations/375.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,339,Rembrandt van Rijn - The entombment of Christ,https://vangoghletters.org/vg/illustrations/339.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,117,(Eugène Henri) Paul Gauguin - Breton women chatting,https://vangoghletters.org/vg/illustrations/117.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,118,(Eugène Henri) Paul Gauguin - The vision after the sermon,https://vangoghletters.org/vg/illustrations/118.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,119,(Eugène Henri) Paul Gauguin - Washerwomen,https://vangoghletters.org/vg/illustrations/119.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1221,Paul Alexandre Protais - Souvenirs of the homeland (Goupil photograph),https://vangoghletters.org/vg/illustrations/1221.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1848,Rembrandt van Rijn - Portrait of an old man,https://vangoghletters.org/vg/illustrations/1848.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1849,Rembrandt van Rijn - Saskia van Uylenburgh,https://vangoghletters.org/vg/illustrations/1849.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1000,Alexandre Jean Louis Japhet (Jazet) - The fire (The conflagration) (Goupil photograph),https://vangoghletters.org/vg/illustrations/1000.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1001,Alexandre Jean Louis Japhet (Jazet) - Christmas Eve (Goupil photograph),https://vangoghletters.org/vg/illustrations/1001.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1851,Alexandre Jean Louis Japhet (Jazet) - Changing of the garrison (Goupil photograph),https://vangoghletters.org/vg/illustrations/1851.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1852,Alexandre Jean Louis Japhet (Jazet) - The wolf hunt (Goupil photograph),https://vangoghletters.org/vg/illustrations/1852.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,345,Rembrandt van Rijn - Christ with Mary and Martha (The house at Bethany),https://vangoghletters.org/vg/illustrations/345.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1689,Luis Ruipérez - The imitation of Jesus Christ,https://vangoghletters.org/vg/illustrations/1689.jpg,False
let131,https://vangoghletters.org/vg/letters/let131/letter.html,1853,Rembrandt van Rijn - David in prayer (1652),https://vangoghletters.org/vg/illustrations/1853.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,2853,Vincent van Gogh - Ravine (F 662 / JH 1804),https://vangoghletters.org/vg/illustrations/2853.jpg,True
let858,https://vangoghletters.org/vg/letters/let858/letter.html,2313,Georges Seurat - The Chahut,https://vangoghletters.org/vg/illustrations/2313.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,0,Henri Marie Raymond de Toulouse-Lautrec - Mademoiselle Dihau at the piano,https://vangoghletters.org/vg/illustrations/0.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,436,Henri Marie Raymond de Toulouse-Lautrec - At the Moulin Rouge: The dance,https://vangoghletters.org/vg/illustrations/436.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,915,"Meijer Isaac de Haan - Still life: pot, onions, bread and green apples",https://vangoghletters.org/vg/illustrations/915.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,916,"Meijer Isaac de Haan - Uriel Acosta, illustration in J. Zürcher, Meijer de Haan's Uriël Acosta. Amsterdam 1888",https://vangoghletters.org/vg/illustrations/916.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,919,Heywood Hardy - The village doctor,https://vangoghletters.org/vg/illustrations/919.jpg,False
let858,https://vangoghletters.org/vg/letters/let858/letter.html,2745,Vincent van Gogh - The red vineyard (F 495 / JH 1626),https://vangoghletters.org/vg/illustrations/2745.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2715,Vincent van Gogh - Self-portrait (F 476 / JH 1581),https://vangoghletters.org/vg/illustrations/2715.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2700,Vincent van Gogh - Quay with sand barges (F 449 / JH 1558),https://vangoghletters.org/vg/illustrations/2700.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2712,Vincent van Gogh - The old mill (F 550 / JH 1577),https://vangoghletters.org/vg/illustrations/2712.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2658,Vincent van Gogh - Rocks with a tree (F 466 / JH 1489),https://vangoghletters.org/vg/illustrations/2658.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2646,Vincent van Gogh - Sower with setting sun (F 422 / JH 1470),https://vangoghletters.org/vg/illustrations/2646.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2711,Vincent van Gogh - The night café (F 463 / JH 1575),https://vangoghletters.org/vg/illustrations/2711.jpg,True
let680,https://vangoghletters.org/vg/letters/let680/letter.html,2647,Vincent van Gogh - Wheatfield with setting sun (F 465 / JH 1473),https://vangoghletters.org/vg/illustrations/2647.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2262,"(Eugène Henri) Paul Gauguin - Self-portrait with portrait of Bernard, ‘Les misérables’",https://vangoghletters.org/vg/illustrations/2262.jpg,False
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2261,Emile Bernard - Self-portrait with portrait of Gauguin,https://vangoghletters.org/vg/illustrations/2261.jpg,False
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2726,Vincent van Gogh - The green vineyard (F 475 / JH 1595),https://vangoghletters.org/vg/illustrations/2726.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,315,Pierre Puvis de Chavannes - Hope,https://vangoghletters.org/vg/illustrations/315.jpg,False
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2711,Vincent van Gogh - The night café (F 463 / JH 1575),https://vangoghletters.org/vg/illustrations/2711.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2713,Vincent van Gogh - The public garden (‘The poet’s garden’) (F 468 / JH 1578),https://vangoghletters.org/vg/illustrations/2713.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2716,Vincent van Gogh - Path in the public garden (F 470 / JH 1582),https://vangoghletters.org/vg/illustrations/2716.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2719,Vincent van Gogh - Ploughed fields (`The furrows') (F 574 / JH 1586),https://vangoghletters.org/vg/illustrations/2719.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2721,Vincent van Gogh - The Yellow House ('The street') (F 464 / JH 1589),https://vangoghletters.org/vg/illustrations/2721.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2723,Vincent van Gogh - Starry night over the Rhône (F 474 / JH 1592),https://vangoghletters.org/vg/illustrations/2723.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2726,Vincent van Gogh - The green vineyard (F 475 / JH 1595),https://vangoghletters.org/vg/illustrations/2726.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2714,Vincent van Gogh - Café terrace at night (F 467 / JH 1580),https://vangoghletters.org/vg/illustrations/2714.jpg,True
let694,https://vangoghletters.org/vg/letters/let694/letter.html,2737,Vincent van Gogh - Path in the public garden (F 471 / JH 1613),https://vangoghletters.org/vg/illustrations/2737.jpg,True
let864,https://vangoghletters.org/vg/letters/let864/letter.html,2899,Vincent van Gogh - The garden of the asylum with dandelions and tree-trunks (F 676 / JH 1970),https://vangoghletters.org/vg/illustrations/2899.jpg,True
let864,https://vangoghletters.org/vg/letters/let864/letter.html,2895,Vincent van Gogh - Cottages at sunset (‘Reminiscence of Brabant’) (F 673 / JH 1919),https://vangoghletters.org/vg/illustrations/2895.jpg,True
let864,https://vangoghletters.org/vg/letters/let864/letter.html,2896,Vincent van Gogh - Cottages at sunset (‘Reminiscence of Brabant’) (F 674 / JH 1920),https://vangoghletters.org/vg/illustrations/2896.jpg,True
let864,https://vangoghletters.org/vg/letters/let864/letter.html,2897,Vincent van Gogh - Cottages at sunset (‘Reminiscence of Brabant’) (F 675 / JH 1921),https://vangoghletters.org/vg/illustrations/2897.jpg,True
let864,https://vangoghletters.org/vg/letters/let864/letter.html,2898,Vincent van Gogh - Field with women lifting turnips (F 695 / JH 1923),https://vangoghletters.org/vg/illustrations/2898.jpg,True
let870,https://vangoghletters.org/vg/letters/let870/letter.html,2903,Vincent van Gogh - Roses in a vase (F 681 / JH 1976),https://vangoghletters.org/vg/illustrations/2903.jpg,True
let870,https://vangoghletters.org/vg/letters/let870/letter.html,2905,Vincent van Gogh - Irises in a vase (F 680 / JH 1978),https://vangoghletters.org/vg/illustrations/2905.jpg,True
let870,https://vangoghletters.org/vg/letters/let870/letter.html,2904,Vincent van Gogh - Irises in a vase (F 678 / JH 1977),https://vangoghletters.org/vg/illustrations/2904.jpg,True
let817,https://vangoghletters.org/vg/letters/let817/letter.html,2242,(Eugène Henri) Paul Gauguin - Human miseries,https://vangoghletters.org/vg/illustrations/2242.jpg,False
let817,https://vangoghletters.org/vg/letters/let817/letter.html,374,Rembrandt van Rijn - Annunciation to the shepherds (1634),https://vangoghletters.org/vg/illustrations/374.jpg,False
let817,https://vangoghletters.org/vg/letters/let817/letter.html,1597,Rembrandt van Rijn - Saint Jerome reading in an Italian landscape,https://vangoghletters.org/vg/illustrations/1597.jpg,False
let817,https://vangoghletters.org/vg/letters/let817/letter.html,101,(Eugène Henri) Paul Gauguin - Christ in the Garden of Olives,https://vangoghletters.org/vg/illustrations/101.jpg,False
let817,https://vangoghletters.org/vg/letters/let817/letter.html,112,"(Eugène Henri) Paul Gauguin - Be in love, you will be happy",https://vangoghletters.org/vg/illustrations/112.jpg,False
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2842,Vincent van Gogh - Wheatfield and cypresses (F 743 / JH 1790),https://vangoghletters.org/vg/illustrations/2842.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2844,Vincent van Gogh - Reaper (F 619 / JH 1792),https://vangoghletters.org/vg/illustrations/2844.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2845,Vincent van Gogh - The bedroom (F 483 / JH 1793),https://vangoghletters.org/vg/illustrations/2845.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2769,Vincent van Gogh - Self-portrait with clean-shaven face (F 525 / JH 1665),https://vangoghletters.org/vg/illustrations/2769.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2825,Vincent van Gogh - Field with a ploughman (F 625 / JH 1768),https://vangoghletters.org/vg/illustrations/2825.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2827,Vincent van Gogh - Self-portrait (F 627 / JH 1772),https://vangoghletters.org/vg/illustrations/2827.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2826,Vincent van Gogh - Self-portrait (F 626 / JH 1770),https://vangoghletters.org/vg/illustrations/2826.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2829,Vincent van Gogh - Charles-Elzéard Trabuc (F 629 / JH 1774),https://vangoghletters.org/vg/illustrations/2829.jpg,True
let803,https://vangoghletters.org/vg/letters/let803/letter.html,2832,Vincent van Gogh - Jeanne Trabuc (F 631 / JH 1777),https://vangoghletters.org/vg/illustrations/2832.jpg,True
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2654,Vincent van Gogh - Seated Zouave (F 1443 / JH 1485),https://vangoghletters.org/vg/illustrations/2654.jpg,True
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2322,Emile Bernard - Brothel scene,https://vangoghletters.org/vg/illustrations/2322.jpg,False
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2323,Emile Bernard - The acrobats,https://vangoghletters.org/vg/illustrations/2323.jpg,False
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2322,Emile Bernard - Brothel scene,https://vangoghletters.org/vg/illustrations/2322.jpg,False
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2655,Vincent van Gogh - Zouave (F 423 / JH 1486),https://vangoghletters.org/vg/illustrations/2655.jpg,True
let630,https://vangoghletters.org/vg/letters/let630/letter.html,2656,Vincent van Gogh - Zouave (F 1482 / JH 1487),https://vangoghletters.org/vg/illustrations/2656.jpg,True
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1887,Jean-François Millet - The labours of the fields. 1. Reaper wielding a sickle; 2. Reaper wielding a scythe; 3. Peasant woman binding sheaves; 4. Woman making hay; 5. Hay baler; 6. Woman grinding flax-seed; 7. The wheat thresher; 8. The sheep shearers; 9. The woodcutter; 10. Woman spinning,https://vangoghletters.org/vg/illustrations/1887.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1679,Jean-François Millet - Leaving for the fields,https://vangoghletters.org/vg/illustrations/1679.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,2334,Vincent van Gogh - The sower (after Jean-François Millet) (F 830 / JH 1),https://vangoghletters.org/vg/illustrations/2334.jpg,True
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1888,Jean-François Millet - The sower (1851),https://vangoghletters.org/vg/illustrations/1888.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1876,Jean-François Millet - The two diggers,https://vangoghletters.org/vg/illustrations/1876.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,296,Jean-François Millet - The winnower,https://vangoghletters.org/vg/illustrations/296.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1717,Jacob Isaacksz. van Ruisdael - The bush (c. 1647),https://vangoghletters.org/vg/illustrations/1717.jpg,False
let156,https://vangoghletters.org/vg/letters/let156/letter.html,1889,Jules Adolphe Aimé Louis Breton - Women hoeing,https://vangoghletters.org/vg/illustrations/1889.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,643,Gustave Brion - Saying grace (1861),https://vangoghletters.org/vg/illustrations/643.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,1717,Jacob Isaacksz. van Ruisdael - The bush (c. 1647),https://vangoghletters.org/vg/illustrations/1717.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,41,Jacob Isaacksz. van Ruisdael - The ray of sunlight (c. 1670-1679),https://vangoghletters.org/vg/illustrations/41.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,1285,Charles Rochussen - The relief of Leiden,https://vangoghletters.org/vg/illustrations/1285.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,285,Jean-François Millet - Peasant bringing in dung,https://vangoghletters.org/vg/illustrations/285.jpg,False
let142,https://vangoghletters.org/vg/letters/let142/letter.html,1876,Jean-François Millet - The two diggers,https://vangoghletters.org/vg/illustrations/1876.jpg,False
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2621,Vincent van Gogh - The harvest (F 412 / JH 1440),https://vangoghletters.org/vg/illustrations/2621.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2576,Vincent van Gogh - The white orchard (F 403 / JH 1378),https://vangoghletters.org/vg/illustrations/2576.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2549,Vincent van Gogh - Montmartre: behind the Moulin de la Galette (F 316 / JH 1246),https://vangoghletters.org/vg/illustrations/2549.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2548,Vincent van Gogh - Vegetable gardens in Montmartre (F 350 / JH 1245),https://vangoghletters.org/vg/illustrations/2548.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2623,Vincent van Gogh - Wheat stacks (F 425 / JH 1442),https://vangoghletters.org/vg/illustrations/2623.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2622,Vincent van Gogh - Wheat stacks (F 1425 / JH 1441),https://vangoghletters.org/vg/illustrations/2622.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2647,Vincent van Gogh - Wheatfield with setting sun (F 465 / JH 1473),https://vangoghletters.org/vg/illustrations/2647.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2621,Vincent van Gogh - The harvest (F 412 / JH 1440),https://vangoghletters.org/vg/illustrations/2621.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2623,Vincent van Gogh - Wheat stacks (F 425 / JH 1442),https://vangoghletters.org/vg/illustrations/2623.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,2609,Vincent van Gogh - Still life with coffee pot (F 410 / JH 1426),https://vangoghletters.org/vg/illustrations/2609.jpg,True
let624,https://vangoghletters.org/vg/letters/let624/letter.html,686,Paul Cézanne - The harvest,https://vangoghletters.org/vg/illustrations/686.jpg,False
let624,https://vangoghletters.org/vg/letters/let624/letter.html,686,Paul Cézanne - The harvest,https://vangoghletters.org/vg/illustrations/686.jpg,False
let618,https://vangoghletters.org/vg/letters/let618/letter.html,2575,Vincent van Gogh - Orchard with Arles in the background (F 1516 / JH 1376),https://vangoghletters.org/vg/illustrations/2575.jpg,True
let618,https://vangoghletters.org/vg/letters/let618/letter.html,2583,Vincent van Gogh - The white orchard (F 1414 / JH 1385),https://vangoghletters.org/vg/illustrations/2583.jpg,True
let618,https://vangoghletters.org/vg/letters/let618/letter.html,2618,Vincent van Gogh - View of Arles from a hill (F 1452 / JH 1437),https://vangoghletters.org/vg/illustrations/2618.jpg,True
let397,https://vangoghletters.org/vg/letters/let397/letter.html,538,"Frederick Barnard - Bill Sikes and his dog (Oliver Twist), in the series Character sketches from Dickens",https://vangoghletters.org/vg/illustrations/538.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,1876,Jean-François Millet - The two diggers,https://vangoghletters.org/vg/illustrations/1876.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,267,Jean-François Millet - The large shepherdess seated,https://vangoghletters.org/vg/illustrations/267.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,510,Lodewijk (Louis) Franciscus Hendrik Apol - Sunset in the Haagse Bos,https://vangoghletters.org/vg/illustrations/510.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,1055,(Jean Auguste) Henri Leys - Merry company: The walk in the snow,https://vangoghletters.org/vg/illustrations/1055.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,1056,(Jean Auguste) Henri Leys - Crossing the bridge,https://vangoghletters.org/vg/illustrations/1056.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,1057,(Jean Auguste) Henri Leys - The welcome,https://vangoghletters.org/vg/illustrations/1057.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,1059,(Jean Auguste) Henri Leys - The festive table,https://vangoghletters.org/vg/illustrations/1059.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,2437,Vincent van Gogh - Peat diggers in the dunes (F 1031 / JH 363),https://vangoghletters.org/vg/illustrations/2437.jpg,True
let354,https://vangoghletters.org/vg/letters/let354/letter.html,669,Randolph Caldecott - Afternoon in King's Road,https://vangoghletters.org/vg/illustrations/669.jpg,False
let354,https://vangoghletters.org/vg/letters/let354/letter.html,2423,Vincent van Gogh - Old man in his Sunday best with an eye patch (F 1003 / JH 285),https://vangoghletters.org/vg/illustrations/2423.jpg,True
